,id,gen.father,gen.mother,social.father,social.mother,father,mother,js,f.corr,sex,birth.year
3470,3470,2969,3319,2969,3319,2969,3319,0,0,Female,1999
3471,3471,2969,3319,2969,3319,2969,3319,1,0,Male,1999
3472,3472,2969,3319,2969,3319,2969,3319,0,0,Female,1999
3473,3473,2969,3319,2969,3319,2969,3319,0,0,Male,1999
3474,3474,3888,2962,3888,2962,3888,2962,0,0.1144523621,Female,1999
3475,3475,3888,2962,3888,2962,3888,2962,1,0.1144523621,Female,1999
3476,3476,3222,2962,3888,2962,3222,2962,0,0.05930233,Male,1999
3477,3477,3222,2962,3888,2962,3222,2962,1,0.05930233,Male,1999
3478,3478,3590,3927,3590,3927,3590,3927,0,0.0549507141,Female,1999
3479,3479,3066,3052,2943,3052,3066,3052,1,0.1005125046,Male,1999
3480,3480,2943,3052,2943,3052,2943,3052,0,0.0771261454,Female,1999
3481,3481,2740,3170,2740,3170,2740,3170,0,0.0711326599,Male,1999
3482,3482,3113,3635,2872,3635,3113,3635,0,0.0419259071,Female,1999
3483,3483,3138,3635,2872,3635,3138,3635,0,0.0971879959,Male,1999
3484,3484,3138,3635,2872,3635,3138,3635,0,0.0971879959,Male,1999
3485,3485,3110,3266,3110,3266,3110,3266,1,0.0740036964,Female,1999
3486,3486,3110,3266,3110,3266,3110,3266,0,0.0740036964,Female,1999
3487,3487,3110,3266,3110,3266,3110,3266,0,0.0740036964,Female,1999
3488,3488,2931,3120,2931,3120,2931,3120,0,0.1054840088,Female,1999
3489,3489,2931,3120,2931,3120,2931,3120,1,0.1054840088,Female,1999
3490,3490,2931,3120,2931,3120,2931,3120,1,0.1054840088,Male,1999
3491,3491,3590,3927,3590,3927,3590,3927,0,0.0549507141,Female,1999
3492,3492,3590,3927,3590,3927,3590,3927,0,0.0549507141,Male,1999
3493,3493,3708,3170,3471,3170,3708,3170,1,0,Male,2000
3494,3494,3471,3170,3471,3170,3471,3170,1,0.0402469635,Female,2000
3495,3495,3708,3170,3471,3170,3708,3170,0,0,Male,2000
3496,3496,2740,3170,3471,3170,2740,3170,0,0.0711326599,Male,2000
3497,3497,3256,3465,3708,3465,3256,3465,0,0.0785546899,Female,2000
3498,3498,3256,3465,3708,3465,3256,3465,0,0.0785546899,Female,2000
3499,3499,3256,3465,3708,3465,3256,3465,0,0.0785546899,Male,2000
3500,3500,3031,3475,3031,3475,3031,3475,0,0.1127865314,Male,2000
3501,3501,3785,3867,3785,3867,3785,3867,1,0.0510559082,Female,1993
3502,3502,3843,2319,3843,2319,3843,2319,0,0.0225982666,Male,1993
3503,3503,3843,2319,3843,2319,3843,2319,0,0.0225982666,Male,1993
3504,3504,3843,2319,3843,2319,3843,2319,1,0.0225982666,Female,1993
3505,3505,2539,2365,2539,2365,2539,2365,1,0.1014404297,Female,1993
3506,3506,3769,2365,2539,2365,3769,2365,0,0.0390548706,Male,1993
3507,3507,2534,2313,2534,2313,2534,2313,0,0.082824707,Female,1993
3508,3508,2534,2313,2534,2313,2534,2313,0,0.082824707,Male,1993
3509,3509,3849,2513,3849,2513,3849,2513,1,0.0957870483,Female,1993
3510,3510,3849,2513,3849,2513,3849,2513,0,0.0957870483,Female,1993
3511,3511,3849,2513,3849,2513,3849,2513,0,0.0957870483,Male,1993
3512,3512,3849,2513,3849,2513,3849,2513,0,0.0957870483,Female,1993
3513,3513,3791,2569,3791,2569,3791,2569,0,0.0086517334,Male,1993
3514,3514,2345,2569,3791,2569,2345,2569,0,0.1521568298,Female,1993
3515,3515,3791,2569,3791,2569,3791,2569,0,0.0086517334,Female,1993
3516,3516,3791,2569,3791,2569,3791,2569,0,0.0086517334,Female,1993
3517,3517,2536,2557,2536,2557,2536,2557,0,0.0548763275,Female,1993
3518,3518,2536,2557,2536,2557,2536,2557,1,0.0548763275,Female,1993
3519,3519,2667,2543,2667,2543,2667,2543,0,0.0902481079,Male,1993
3520,3520,2667,2543,2667,2543,2667,2543,0,0.0902481079,Female,1993
3521,3521,2667,2543,2667,2543,2667,2543,0,0.0902481079,Male,1993
3522,3522,2703,2418,2345,2418,2703,2418,1,0.0359458923,Male,1993
3523,3523,2332,2731,2332,2731,2332,2731,0,0,Male,1993
3524,3524,2332,2731,2332,2731,2332,2731,0,0,Male,1993
3525,3525,2332,2731,2332,2731,2332,2731,0,0,Male,1993
3526,3526,2332,2731,2332,2731,2332,2731,0,0,Male,1993
3527,3527,3785,2321,2683,2321,3785,2321,0,0.1109466553,Female,1993
3528,3528,2518,2606,2518,2606,2518,2606,0,0.066368103,Female,1993
3529,3529,2699,2660,2699,2660,2699,2660,0,0.1224517822,Male,1993
3530,3530,2699,2660,2699,2660,2699,2660,0,0.1224517822,Female,1993
3531,3531,2699,2660,2699,2660,2699,2660,0,0.1224517822,Male,1993
3532,3532,2430,3777,2430,3777,2430,3777,1,0.0597381592,Female,1993
3533,3533,2430,3777,2430,3777,2430,3777,0,0.0597381592,Female,1993
3534,3534,2430,3777,2430,3777,2430,3777,0,0.0597381592,Female,1993
3535,3535,3864,3777,2430,3777,3864,3777,0,0.263671875,Female,1993
3536,3536,3863,2302,3863,2302,3863,2302,0,0.0341796875,Female,1993
3537,3537,3863,2302,3863,2302,3863,2302,0,0.0341796875,Female,1993
3538,3538,3830,2530,3830,2530,3830,2530,0,0.1249389648,Female,1993
3539,3539,3830,2530,3830,2530,3830,2530,0,0.1249389648,Male,1993
3540,3540,3830,2530,3830,2530,3830,2530,1,0.1249389648,Female,1993
3541,3541,2501,2661,2501,2661,2501,2661,0,0.0696029663,Female,1993
3542,3542,3863,2303,2628,2303,3863,2303,0,0.0341796875,Female,1993
3543,3543,2510,2406,2510,2406,2510,2406,0,0.0608711243,Male,1994
3544,3544,2510,2406,2510,2406,2510,2406,1,0.0608711243,Male,1994
3545,3545,3793,2406,2510,2406,3793,2406,0,0.0306777954,Male,1994
3546,3546,2673,2632,2673,2632,2673,2632,0,0.0653152466,Male,1994
3547,3547,2673,2632,2673,2632,2673,2632,0,0.0653152466,Male,1994
3548,3548,2673,2632,2673,2632,2673,2632,0,0.0653152466,Male,1994
3549,3549,2673,2632,2673,2632,2673,2632,0,0.0653152466,Male,1994
3550,3550,2542,2303,2542,2303,2542,2303,0,0.0107421875,Male,1994
3551,3551,2542,2303,2542,2303,2542,2303,1,0.0107421875,Female,1994
3552,3552,2542,2303,2542,2303,2542,2303,0,0.0107421875,Female,1994
3553,3553,2542,2303,2542,2303,2542,2303,0,0.0107421875,Male,1994
3554,3554,2518,2606,2518,2606,2518,2606,0,0.066368103,Male,1994
3555,3555,2682,2553,2682,2553,2682,2553,0,0.08644104,Male,1994
3556,3556,2682,2553,2682,2553,2682,2553,0,0.08644104,Male,1994
3557,3557,3843,2553,2682,2553,3843,2553,0,0.149520874,Male,1994
3558,3558,3785,2321,2683,2321,3785,2321,0,0.1109466553,Female,1994
3559,3559,3793,3899,3793,3899,3793,3899,0,0.0450973511,Male,1994
3560,3560,3793,3899,3793,3899,3793,3899,0,0.0450973511,Female,1994
3561,3561,3820,2549,2497,2549,3820,2549,0,0.020401001,Female,1994
3562,3562,2497,2549,2497,2549,2497,2549,1,0.0233306885,Female,1994
3563,3563,3820,2549,2497,2549,3820,2549,1,0.020401001,Female,1994
3564,3564,2497,2549,2497,2549,2497,2549,0,0.0233306885,Male,1994
3565,3565,2522,2479,2522,2479,2522,2479,0,0.0956039429,Female,1994
3566,3566,2522,2479,2522,2479,2522,2479,0,0.0956039429,Female,1994
3567,3567,2522,2479,2522,2479,2522,2479,0,0.0956039429,Male,1994
3568,3568,2703,3965,3791,3965,2703,3965,0,0.0227279663,Female,1994
3569,3569,2703,3965,3791,3965,2703,3965,1,0.0227279663,Female,1994
3570,3570,2703,3965,3791,3965,2703,3965,0,0.0227279663,Female,1994
3571,3571,0,0,0,0,0,0,NA,0,Female,NA
3572,3572,3830,2569,3830,2569,3830,2569,0,0.041809082,Male,1994
3573,3573,2588,2569,3830,2569,2588,2569,0,0.0843658447,Male,1994
3574,3574,3830,2569,3830,2569,3830,2569,0,0.041809082,Female,1994
3575,3575,2588,2569,3830,2569,2588,2569,0,0.0843658447,Male,1994
3576,3576,2591,2362,2591,2362,2591,2362,1,0.0444641113,Male,1994
3577,3577,2591,2362,2591,2362,2591,2362,0,0.0444641113,Female,1994
3578,3578,2591,2362,2591,2362,2591,2362,0,0.0444641113,Male,1994
3579,3579,2539,3972,2539,3972,2539,3972,0,0.090801239,Male,1994
3580,3580,2539,3972,2539,3972,2539,3972,0,0.090801239,Male,1994
3581,3581,2539,3972,2539,3972,2539,3972,0,0.090801239,Female,1994
3582,3582,3820,3775,3820,3775,3820,3775,1,0.040802002,Female,1994
3583,3583,3820,3775,3820,3775,3820,3775,0,0.040802002,Male,1994
3584,3584,2589,2448,2600,2448,2589,2448,1,0.0356445313,Male,1994
3585,3585,2600,2448,2600,2448,2600,2448,0,0.0646057129,Female,1994
3586,3586,2589,2448,2600,2448,2589,2448,0,0.0356445313,Female,1994
3587,3587,2564,2532,2564,2532,2564,2532,0,0.0519866943,Male,1994
3588,3588,2536,3932,2536,3932,0,0,0,0,Female,1994
3589,3589,2536,3932,2536,3932,2536,3932,1,0.051197052,Male,1994
3590,3590,2345,2418,2345,2418,2345,2418,1,0.0239200592,Male,1994
3591,3591,2703,2418,2345,2418,2703,2418,1,0.0359458923,Female,1994
3592,3592,2345,2418,2345,2418,2345,2418,0,0.0239200592,Female,1994
3593,3593,2562,2573,2562,2573,2562,2573,1,0.0569152832,Male,1994
3594,3594,2562,2573,2562,2573,2562,2573,1,0.0569152832,Male,1994
3595,3595,2598,3540,2598,3540,2598,3540,0,0.110004425,Male,1994
3596,3596,2598,3540,2598,3540,2598,3540,0,0.110004425,Male,1994
3597,3597,2598,3540,2598,3540,2598,3540,0,0.110004425,Female,1994
3598,3598,2598,3540,2598,3540,2598,3540,1,0.110004425,Female,1994
3599,3599,2501,2661,2501,2661,2501,2661,0,0.0696029663,Female,1994
3600,3600,2501,2661,2501,2661,2501,2661,0,0.0696029663,Female,1994
3601,3601,2501,2661,2501,2661,2501,2661,1,0.0696029663,Male,1994
3602,3602,2360,2347,2360,2347,2360,2347,0,0.0488586426,Female,1994
3603,3603,2360,2347,2360,2347,2360,2347,0,0.0488586426,Female,1994
3604,3604,2360,2347,2360,2347,2360,2347,0,0.0488586426,Female,1994
3605,3605,2332,2731,2332,2731,2332,2731,0,0,Male,1994
3606,3606,2332,2731,2332,2731,2332,2731,0,0,Male,1994
3607,3607,2332,2731,2332,2731,2332,2731,0,0,Male,1994
3608,3608,2536,3892,2608,3892,2536,3892,0,0.0554332733,Female,1994
3609,3609,2536,3892,2608,3892,2536,3892,0,0.0554332733,Male,1994
3610,3610,2536,3892,2608,3892,2536,3892,0,0.0554332733,Female,1994
3611,3611,2703,3900,2703,3900,2703,3900,1,0.0308990479,Male,1994
3612,3612,2703,3900,2703,3900,2703,3900,0,0.0308990479,Female,1994
3613,3613,2703,3900,2703,3900,2703,3900,0,0.0308990479,Female,1994
3614,3614,2588,3961,2588,3961,2588,3961,0,0.1386184692,Female,1994
3615,3615,2588,3961,2588,3961,2588,3961,0,0.1386184692,Female,1994
3616,3616,2588,3961,2588,3961,2588,3961,0,0.1386184692,Female,1994
3617,3617,2430,3777,2430,3777,2430,3777,1,0.0597381592,Male,1994
3618,3618,2430,3777,2430,3777,2430,3777,0,0.0597381592,Male,1994
3619,3619,2430,3777,2430,3777,2430,3777,1,0.0597381592,Male,1994
3620,3620,0,0,2430,3777,2430,3777,0,0.0597381592,Female,1994
3621,3621,2534,3509,2534,3509,2534,3509,0,0.0539093018,NA,1994
3622,3622,2534,3509,2534,3509,2534,3509,0,0.0539093018,Male,1994
3623,3623,2534,3509,2534,3509,2534,3509,1,0.0539093018,Male,1994
3624,3624,2699,3974,3755,3974,2699,3974,0,0.2476959229,Male,1994
3625,3625,3755,3974,3755,3974,3755,3974,0,0.0640792847,Female,1994
3626,3626,2699,3974,3755,3974,2699,3974,1,0.2476959229,Male,1994
3627,3627,2667,3532,2667,3532,2667,3532,0,0.093791008,Male,1994
3628,3628,2667,3532,2667,3532,2667,3532,0,0.093791008,Female,1994
3629,3629,3937,3924,3937,3924,3937,3924,0,0.0437221527,Male,1994
3630,3630,3937,3924,3937,3924,3937,3924,0,0.0437221527,Female,1994
3631,3631,3937,3924,3937,3924,3937,3924,1,0.0437221527,Male,1994
3632,3632,2501,3903,3956,3903,2501,3903,0,0.0646266937,Female,1994
3633,3633,3956,3903,3956,3903,3956,3903,0,0.0397949219,Female,1994
3634,3634,3887,3867,3887,3867,3887,3867,1,0.0667877197,Male,1994
3635,3635,3887,3867,3887,3867,3887,3867,1,0.0667877197,Female,1994
3636,3636,3951,3927,3951,3927,3951,3927,0,0.0931816101,Male,1994
3637,3637,3951,3927,3951,3927,3951,3927,1,0.0931816101,Male,1994
3638,3638,3951,3927,3951,3927,3951,3927,0,0.0931816101,Male,1994
3639,3639,3863,2302,3863,2302,3863,2302,1,0.0341796875,Male,1994
3640,3640,3926,3571,3926,3571,3926,3571,0,0,Female,1994
3641,3641,3755,3938,2699,3938,3755,3938,0,0.1022872925,Male,1994
3642,3642,3755,3938,2699,3938,3755,3938,0,0.1022872925,Female,1994
3643,3643,3755,3938,2699,3938,3755,3938,1,0.1022872925,Male,1994
3644,3644,3755,3938,2699,3938,3755,3938,0,0.1022872925,Female,1994
3645,3645,2485,2365,2485,2365,2485,2365,0,0.1475830078,Female,1994
3646,3646,2564,2532,2564,2532,2564,2532,0,0.0519866943,Male,1994
3647,3647,2326,2532,2564,2532,2326,2532,0,0.0356445313,Female,1994
3648,3648,2564,2532,2564,2532,2564,2532,0,0.0519866943,Male,1994
3649,3649,2311,2321,2683,2321,2311,2321,1,0.0892486572,Male,1994
3650,3650,2311,2321,2683,2321,2311,2321,0,0.0892486572,Female,1994
3651,3651,2683,2321,2683,2321,2683,2321,0,0.0316352844,Female,1994
3652,3652,2538,2553,2682,2553,2538,2553,0,0.068901062,Male,1994
3653,3653,2682,2553,2682,2553,2682,2553,0,0.08644104,Female,1994
3654,3654,2497,3775,3820,3775,2497,3775,0,0.046661377,Female,1994
3655,3655,2591,2362,2591,2362,2591,2362,0,0.0444641113,Male,1994
3656,3656,2591,2362,2591,2362,2591,2362,0,0.0444641113,Female,1994
3657,3657,2591,2362,2591,2362,2591,2362,0,0.0444641113,Male,1994
3658,3658,2542,2303,2542,2303,2542,2303,0,0.0107421875,Female,1994
3659,3659,3863,2303,2542,2303,3863,2303,1,0.0341796875,Male,1994
3660,3660,2441,2530,2441,2530,2441,2530,0,0.0588989258,Female,1994
3661,3661,2441,2530,2441,2530,2441,2530,0,0.0588989258,Female,1994
3662,3662,2441,2530,2441,2530,2441,2530,0,0.0588989258,Female,1994
3663,3663,2463,2347,2360,2347,2463,2347,0,0.0442504883,Male,1994
3664,3664,2360,2347,2360,2347,2360,2347,0,0.0488586426,Male,1994
3665,3665,2360,2347,2360,2347,2360,2347,0,0.0488586426,Male,1994
3666,3666,2360,2347,2360,2347,2360,2347,1,0.0488586426,Male,1994
3667,3667,3820,2549,2497,2549,3820,2549,0,0.020401001,Female,1994
3668,3668,3820,2549,2497,2549,3820,2549,0,0.020401001,Male,1994
3669,3669,2608,3892,2608,3892,2608,3892,0,0.0866889954,Female,1994
3670,3670,2441,3501,3791,3501,2441,3501,0,0.0618896484,Male,1994
3671,3671,3896,3501,3791,3501,3896,3501,0,0.1026802063,Male,1994
3672,3672,2589,2419,2589,2419,2589,2419,0,0.0186843872,Female,1994
3673,3673,2600,2419,2589,2419,2600,2419,0,0.0228004456,Male,1994
3674,3674,2673,2632,2673,2632,2673,2632,1,0.0653152466,Male,1994
3675,3675,2588,2569,3830,2569,2588,2569,0,0.0843658447,Female,1994
3676,3676,3830,2569,3830,2569,3830,2569,0,0.041809082,Female,1994
3677,3677,2510,2406,2510,2406,2510,2406,0,0.0608711243,Female,1994
3678,3678,2510,2406,2510,2406,2510,2406,0,0.0608711243,Female,1994
3679,3679,2510,2406,2510,2406,2510,2406,0,0.0608711243,Male,1994
3680,3680,2536,3932,2536,3932,2536,3932,0,0.051197052,Female,1994
3681,3681,2608,3932,2536,3932,2608,3932,0,0.162361145,Male,1994
3682,3682,2608,3932,2536,3932,2608,3932,1,0.162361145,Female,1994
3683,3683,2562,2573,2562,2573,2562,2573,0,0.0569152832,Female,1994
3684,3684,2562,2573,2562,2573,2562,2573,0,0.0569152832,Male,1994
3685,3685,2588,3961,2588,3961,2588,3961,0,0.1386184692,Female,1994
3686,3686,3888,2661,3888,2661,3888,2661,0,0.1150474548,Female,1994
3687,3687,3888,2661,3888,2661,3888,2661,0,0.1150474548,Male,1994
3688,3688,3896,2418,3896,2418,3896,2418,0,0.0259056091,Male,1994
3689,3689,2542,3954,2401,3954,2542,3954,0,0.1332092285,Female,1994
3690,3690,2401,3954,2401,3954,2401,3954,0,0.0983409882,Female,1994
3691,3691,2534,2731,2332,2731,2534,2731,0,0,Female,1994
3692,3692,2332,2731,2332,2731,2332,2731,0,0,Male,1994
3693,3693,2673,3867,3887,3867,2673,3867,0,0.1701660156,Female,1994
3694,3694,3887,3867,3887,3867,3887,3867,0,0.0667877197,Female,1994
3695,3695,2485,2365,2485,2365,2485,2365,0,0.1475830078,Female,1994
3696,3696,2430,3777,2430,3777,2430,3777,0,0.0597381592,Male,1994
3697,3697,2430,3777,2430,3777,2430,3777,0,0.0597381592,Male,1994
3698,3698,2430,3777,2430,3777,2430,3777,0,0.0597381592,Female,1994
3699,3699,3843,2319,3843,2319,3843,2319,0,0.0225982666,Female,1994
3700,3700,3843,2319,3843,2319,3843,2319,0,0.0225982666,Female,1994
3701,3701,2667,3532,2667,3532,2667,3532,0,0.093791008,Male,1994
3702,3702,2667,3532,2667,3532,2667,3532,0,0.093791008,Male,1994
3703,3703,2539,2606,2518,2606,2539,2606,0,0.1789703369,Female,1994
3704,3704,2413,2632,2413,2632,2413,2632,1,0.1233863831,Male,1995
3705,3705,2413,2632,2413,2632,2413,2632,0,0.1233863831,Male,1995
3706,3706,3937,2632,2413,2632,3937,2632,1,0.08644104,Female,1995
3707,3707,2413,2632,2413,2632,2413,2632,0,0.1233863831,Female,1995
3708,3708,0,0,0,0,0,0,NA,0,Male,NA
3709,3709,2401,3954,2401,3954,2401,3954,1,0.0983409882,Male,1995
3710,3710,2401,3954,2401,3954,2401,3954,0,0.0983409882,Female,1995
3711,3711,2401,3954,2401,3954,2401,3954,1,0.0983409882,Male,1995
3712,3712,3830,2569,3830,2569,3830,2569,0,0.041809082,Female,1995
3713,3713,2598,2569,3830,2569,2598,2569,1,0.0519485474,Male,1995
3714,3714,2598,2569,3830,2569,2598,2569,1,0.0519485474,Male,1995
3715,3715,2703,2418,2588,2418,2703,2418,1,0.0359458923,Male,1995
3716,3716,3830,2418,2588,2418,3830,2418,0,0.0255432129,Female,1995
3717,3717,3830,2418,2588,2418,3830,2418,0,0.0255432129,Male,1995
3718,3718,3830,2418,2588,2418,3830,2418,0,0.0255432129,Female,1995
3719,3719,2510,2406,2510,2406,2510,2406,0,0.0608711243,Male,1995
3720,3720,2510,2406,2510,2406,2510,2406,1,0.0608711243,Male,1995
3721,3721,2510,2406,2510,2406,2510,2406,0,0.0608711243,Male,1995
3722,3722,2497,2549,2497,2549,2497,2549,0,0.0233306885,Female,1995
3723,3723,3820,2549,2497,2549,3820,2549,0,0.020401001,Male,1995
3724,3724,3820,2549,2497,2549,3820,2549,1,0.020401001,Male,1995
3725,3725,3820,2549,2497,2549,3820,2549,1,0.020401001,Female,1995
3726,3726,2598,3562,2598,3562,2598,3562,0,0.0304870605,Male,1995
3727,3727,2598,3562,2598,3562,2598,3562,1,0.0304870605,Female,1995
3728,3728,2598,3562,2598,3562,2598,3562,0,0.0304870605,Female,1995
3729,3729,2598,3562,2598,3562,2598,3562,1,0.0304870605,Female,1995
3730,3730,2518,2606,2518,2606,2518,2606,0,0.066368103,Male,1995
3731,3731,2518,2606,2518,2606,2518,2606,0,0.066368103,Female,1995
3732,3732,2536,3932,2536,3932,2536,3932,0,0.051197052,Female,1995
3733,3733,2536,3932,2536,3932,2536,3932,0,0.051197052,Female,1995
3734,3734,2536,3932,2536,3932,2536,3932,0,0.051197052,Female,1995
3735,3735,3601,3932,2536,3932,3601,3932,0,0.0836715698,Male,1995
3736,3736,3594,3899,3594,3899,3594,3899,0,0.0863990784,Female,1995
3737,3737,3594,3899,3594,3899,3594,3899,1,0.0863990784,Male,1995
3738,3738,2355,2626,2355,2626,2355,2626,1,0.1073150635,Female,1995
3739,3739,2355,2626,2355,2626,2355,2626,1,0.1073150635,Female,1995
3740,3740,2355,2626,2355,2626,2355,2626,0,0.1073150635,Female,1995
3741,3741,3755,2303,2603,2303,3755,2303,0,0.0107421875,Female,1995
3742,3742,3755,2303,2603,2303,3755,2303,0,0.0107421875,Male,1995
3743,3743,3755,2303,2603,2303,3755,2303,0,0.0107421875,Male,1995
3744,3744,2603,2303,2603,2303,2603,2303,1,0.0705566406,Male,1995
3745,3745,2360,2347,2360,2347,2360,2347,0,0.0488586426,Male,1995
3746,3746,2360,2347,2360,2347,2360,2347,0,0.0488586426,Female,1995
3747,3747,2360,2347,2360,2347,2360,2347,1,0.0488586426,Male,1995
3748,3748,3888,3974,3755,3974,3888,3974,1,0.0737133026,Male,1995
3749,3749,2603,3974,3755,3974,2603,3974,1,0.0682353973,Female,1995
3750,3750,0,0,0,0,0,0,NA,0,Female,NA
3751,3751,0,0,2128,2303,2128,2303,0,0.125,NA,1990
3752,3752,0,0,2128,2303,2128,2303,1,0.125,Male,1990
3753,3753,0,0,2128,2303,2128,2303,1,0.125,Male,1990
3754,3754,0,0,3795,3805,3795,3805,1,0,Male,1990
3755,3755,0,0,3795,3805,3795,3805,1,0,Male,1990
3756,3756,0,0,3795,3805,3795,3805,1,0,Female,1990
3757,3757,0,0,2300,3803,2300,3803,0,0,NA,1990
3758,3758,0,0,2300,3803,2300,3803,0,0,NA,1990
3759,3759,0,0,2300,3803,2300,3803,1,0,Female,1990
3760,3760,0,0,1795,2296,1795,2296,0,0.0103759766,NA,1990
3761,3761,0,0,1795,2296,1795,2296,0,0.0103759766,NA,1990
3762,3762,0,0,1795,2296,1795,2296,0,0.0103759766,NA,1990
3763,3763,0,0,1795,2302,1795,2302,0,0.01953125,NA,1990
3764,3764,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3765,3765,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3766,3766,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3767,3767,0,0,2297,3882,2297,3882,0,0,NA,1990
3768,3768,0,0,2297,3882,2297,3882,0,0,NA,1990
3769,3769,0,0,2297,3882,2297,3882,1,0,Male,1990
3770,3770,0,0,2297,3882,2297,3882,0,0,NA,1990
3771,3771,0,0,2297,3882,2297,3882,0,0,NA,1990
3772,3772,0,0,3796,3800,3796,3800,0,0.0301513672,NA,1990
3773,3773,0,0,3796,3800,3796,3800,0,0.0301513672,NA,1990
3774,3774,0,0,3796,3800,3796,3800,0,0.0301513672,NA,1990
3775,3775,2153,0,2153,1800,2153,1800,1,0.02734375,Female,1990
3776,3776,2153,0,2153,1800,2153,1800,1,0.02734375,Female,1990
3777,3777,2153,0,2153,1800,2153,1800,1,0.02734375,Female,1990
3778,3778,2153,0,2153,1800,2153,1800,1,0.02734375,Male,1990
3779,3779,0,0,3795,3805,3795,3805,1,0,Female,1990
3780,3780,0,0,3795,3805,3795,3805,0,0,NA,1990
3781,3781,0,0,3795,3805,3795,3805,0,0,NA,1990
3782,3782,0,0,3795,3805,3795,3805,0,0,NA,1990
3783,3783,0,0,3795,3805,3795,3805,0,0,NA,1990
3784,3784,0,0,1795,2296,1795,2296,0,0.0103759766,NA,1990
3785,3785,0,0,1795,2296,1795,2296,1,0.0103759766,Male,1990
3786,3786,0,0,1795,2296,1795,2296,0,0.0103759766,NA,1990
3787,3787,0,0,1865,2303,1865,2303,1,0.021484375,Female,1990
3788,3788,0,0,1865,2303,1865,2303,1,0.021484375,Female,1990
3789,3789,0,0,1865,2303,1865,2303,0,0.021484375,NA,1990
3790,3790,0,0,1865,2303,1865,2303,0,0.021484375,NA,1990
3791,3791,0,3803,2300,3803,2300,3803,1,0,Male,1990
3792,3792,0,0,2300,3803,2300,3803,0,0,NA,1990
3793,3793,0,3803,2300,3803,2300,3803,1,0,Male,1990
3794,3794,0,0,3795,3805,3795,3805,0,0,NA,1990
3795,3795,0,0,2153,2263,2153,2263,1,0.0478515625,Male,1989
3796,3796,0,0,2128,1800,2128,1800,1,0.0234375,Male,1989
3797,3797,0,0,1865,1548,1865,1548,0,0.0229492188,NA,1989
3798,3798,0,0,1865,1548,1865,1548,0,0.0229492188,NA,1989
3799,3799,0,0,2153,2263,2153,2263,1,0.0478515625,Female,1989
3800,3800,0,0,2153,2263,2153,2263,1,0.0478515625,Female,1989
3801,3801,0,0,2153,2263,2153,2263,0,0.0478515625,NA,1989
3802,3802,0,0,2128,1800,2128,1800,0,0.0234375,NA,1989
3803,3803,0,0,0,0,0,0,NA,0,Female,NA
3804,3804,0,0,0,0,0,0,NA,0,Male,NA
3805,3805,0,0,0,0,0,0,NA,0,Female,NA
3806,3806,0,0,1865,1548,1865,1548,1,0.0229492188,Female,1990
3807,3807,0,0,1865,1548,1865,1548,1,0.0229492188,Male,1990
3808,3808,0,0,1865,1548,1865,1548,0,0.0229492188,NA,1990
3809,3809,0,0,1865,1548,1865,1548,0,0.0229492188,NA,1990
3810,3810,0,0,2290,2296,2290,2296,0,0.1485595703,NA,1990
3811,3811,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3812,3812,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3813,3813,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3814,3814,0,0,2305,3799,2305,3799,0,0.021484375,NA,1990
3815,3815,0,0,1795,2302,1795,2302,1,0.01953125,Male,1990
3816,3816,0,0,2153,1800,2153,1800,1,0.02734375,Male,1990
3817,3817,0,0,2153,1800,2153,1800,0,0.02734375,NA,1990
3818,3818,0,0,2153,1800,2153,1800,0,0.02734375,NA,1990
3819,3819,0,0,2153,1800,2153,1800,0,0.02734375,NA,1990
3820,3820,0,0,2297,3882,2297,3882,1,0,Male,1990
3821,3821,0,0,2297,3882,2297,3882,0,0,NA,1990
3822,3822,0,0,2297,3882,2297,3882,1,0,Female,1990
3823,3823,0,0,2297,3882,2297,3882,0,0,NA,1990
3824,3824,0,0,3796,3800,3796,3800,1,0.0301513672,Female,1990
3825,3825,0,0,3796,3800,3796,3800,0,0.0301513672,NA,1990
3826,3826,0,0,3796,3800,3796,3800,0,0.0301513672,NA,1990
3827,3827,0,0,3796,3800,3796,3800,0,0.0301513672,NA,1990
3828,3828,0,0,3795,3805,3795,3805,0,0,NA,1990
3829,3829,2153,2303,2153,2303,2153,2303,1,0.03125,Female,1991
3830,3830,2153,2303,2153,2303,2153,2303,1,0.03125,Male,1991
3831,3831,0,0,3796,3800,3796,3800,0,0.0301513672,Male,1991
3832,3832,0,0,3796,3800,3796,3800,0,0.0301513672,Female,1991
3833,3833,0,0,3796,3800,3796,3800,0,0.0301513672,Male,1991
3834,3834,0,0,3796,3800,3796,3800,0,0.0301513672,Male,1991
3835,3835,3793,0,3793,3759,3793,3759,0,0.2529296875,Female,1991
3836,3836,3793,0,3793,3759,3793,3759,0,0.2529296875,Male,1991
3837,3837,3793,0,3793,3759,3793,3759,0,0.2529296875,Female,1991
3838,3838,3793,0,3793,3759,3793,3759,0,0.2529296875,Male,1991
3839,3839,0,3775,3820,3775,3820,3775,0,0.040802002,Male,1991
3840,3840,0,0,2305,3824,2305,3824,0,0.044921875,Male,1991
